fecha_hora,sku,nombre_producto,precio_compra,precio_venta,cantidad,venta_hace_7_dias,cliente_id,tipo_cliente,vendedor_id,promo_bavaria,quincena_pago,pago_prima,festivo,nombre_festivo,smmlv,ipc_anual_pct
2022-11-04 15:44:22,1009,Póker 6-pack,10436,15528,16,0,CLI0337,bar_discoteca,VEN010,0,0,0,0,,1000000,13.12
2022-11-04 18:04:21,1007,Club Colombia 6-pack,13830,18477,13,0,CLI0180,restaurante,VEN004,1,0,0,0,,1000000,13.12
2022-11-04 18:47:15,1002,Club Colombia Dorada 330ml,2489,4077,5,0,CLI0061,tienda_barrio,VEN001,0,0,0,0,,1000000,13.12
2022-11-04 22:20:36,1006,Costeña 330ml,1872,3008,16,0,CLI0240,restaurante,VEN018,0,0,0,0,,1000000,13.12
2022-11-05 03:14:24,1004,Águila Light 330ml,2147,3369,7,0,CLI0363,tienda_barrio,VEN001,0,0,0,0,,1000000,13.12
2022-11-05 13:27:35,1006,Costeña 330ml,1859,2902,22,0,CLI0116,bar_discoteca,VEN013,0,0,0,0,,1000000,13.12
2022-11-05 16:55:25,1009,Póker 6-pack,10482,15988,4,0,CLI0049,tienda_barrio,VEN003,0,0,0,0,,1000000,13.12
2022-11-05 22:12:41,1006,Costeña 330ml,1866,2991,22,0,CLI0297,bar_discoteca,VEN012,0,0,0,0,,1000000,13.12
2022-11-05 23:56:00,1006,Costeña 330ml,1891,2981,5,0,CLI0283,tienda_barrio,VEN021,0,0,0,0,,1000000,13.12
2022-11-06 00:10:52,1005,Póker 330ml,1974,2871,16,0,CLI0133,restaurante,VEN006,1,0,0,1,Domingo,1000000,13.12
2022-11-06 00:25:14,1002,Club Colombia Dorada 330ml,2462,4099,9,0,CLI0294,tienda_barrio,VEN025,0,0,0,1,Domingo,1000000,13.12
2022-11-06 03:11:45,1001,Club Colombia Roja 330ml,2474,3889,48,0,CLI0391,mayorista,VEN014,0,0,0,1,Domingo,1000000,13.12
2022-11-06 07:19:27,1006,Costeña 330ml,1842,2993,8,0,CLI0173,tienda_barrio,VEN019,0,0,0,1,Domingo,1000000,13.12
2022-11-06 09:37:44,1004,Águila Light 330ml,2110,3356,5,0,CLI0237,tienda_barrio,VEN014,0,0,0,1,Domingo,1000000,13.12
2022-11-06 13:23:15,1004,Águila Light 330ml,2043,3286,26,0,CLI0188,supermercado,VEN019,0,0,0,1,Domingo,1000000,13.12
2022-11-06 14:38:30,1007,Club Colombia 6-pack,13229,20737,28,0,CLI0218,bar_discoteca,VEN003,0,0,0,1,Domingo,1000000,13.12
2022-11-06 16:43:10,1007,Club Colombia 6-pack,13780,20953,36,0,CLI0046,supermercado,VEN016,0,0,0,1,Domingo,1000000,13.12
2022-11-06 18:09:49,1005,Póker 330ml,1950,3043,21,0,CLI0300,restaurante,VEN012,0,0,0,1,Domingo,1000000,13.12
2022-11-06 19:57:56,1007,Club Colombia 6-pack,13316,20216,28,0,CLI0285,supermercado,VEN001,0,0,0,1,Domingo,1000000,13.12
2022-11-06 22:02:29,1005,Póker 330ml,1978,3174,19,0,CLI0153,restaurante,VEN006,0,0,0,1,Domingo,1000000,13.12
2022-11-07 04:43:20,1004,Águila Light 330ml,2109,3317,16,0,CLI0067,restaurante,VEN007,0,0,0,0,,1000000,13.12
2022-11-07 05:00:09,1005,Póker 330ml,1946,3166,11,0,CLI0348,restaurante,VEN016,0,0,0,0,,1000000,13.12
2022-11-07 07:42:40,1001,Club Colombia Roja 330ml,2464,3756,13,0,CLI0015,restaurante,VEN002,1,0,0,0,,1000000,13.12
2022-11-07 11:44:00,1001,Club Colombia Roja 330ml,2555,4001,16,0,CLI0313,restaurante,VEN004,0,0,0,0,,1000000,13.12
2022-11-07 11:54:21,1004,Águila Light 330ml,2072,3356,6,0,CLI0001,tienda_barrio,VEN010,0,0,0,0,,1000000,13.12
2022-11-07 13:47:54,1006,Costeña 330ml,1881,2971,33,0,CLI0212,supermercado,VEN009,0,0,0,0,,1000000,13.12
2022-11-07 14:04:14,1002,Club Colombia Dorada 330ml,2517,3940,32,0,CLI0039,supermercado,VEN009,0,0,0,0,,1000000,13.12
2022-11-07 15:13:24,1005,Póker 330ml,1899,3061,5,0,CLI0045,tienda_barrio,VEN001,0,0,0,0,,1000000,13.12
2022-11-07 21:45:26,1004,Águila Light 330ml,2143,3271,11,0,CLI0202,restaurante,VEN004,0,0,0,0,,1000000,13.12
2022-11-07 23:07:54,1003,Águila 330ml,2088,3257,10,0,CLI0129,restaurante,VEN015,0,0,0,0,,1000000,13.12
2022-11-07 23:20:13,1001,Club Colombia Roja 330ml,2529,4097,14,0,CLI0322,bar_discoteca,VEN022,0,0,0,0,,1000000,13.12
2022-11-08 05:53:36,1009,Póker 6-pack,10379,15811,14,0,CLI0176,restaurante,VEN016,0,0,0,0,,1000000,13.12
2022-11-08 07:03:39,1005,Póker 330ml,1922,3121,9,0,CLI0014,restaurante,VEN013,0,0,0,0,,1000000,13.12
2022-11-08 08:50:23,1009,Póker 6-pack,10341,15330,6,0,CLI0196,tienda_barrio,VEN015,0,0,0,0,,1000000,13.12
2022-11-08 13:09:45,1003,Águila 330ml,1994,3261,17,0,CLI0093,bar_discoteca,VEN002,0,0,0,0,,1000000,13.12
2022-11-08 14:02:50,1003,Águila 330ml,2031,3185,7,0,CLI0024,tienda_barrio,VEN006,0,0,0,0,,1000000,13.12
2022-11-08 14:28:13,1004,Águila Light 330ml,2090,3370,19,0,CLI0222,supermercado,VEN010,0,0,0,0,,1000000,13.12
2022-11-08 14:38:12,1002,Club Colombia Dorada 330ml,2443,4011,25,0,CLI0187,bar_discoteca,VEN017,0,0,0,0,,1000000,13.12
2022-11-08 18:08:15,1005,Póker 330ml,1874,3001,5,0,CLI0225,tienda_barrio,VEN006,0,0,0,0,,1000000,13.12
2022-11-08 21:23:38,1009,Póker 6-pack,10267,14418,19,0,CLI0318,restaurante,VEN016,1,0,0,0,,1000000,13.12
2022-11-09 01:11:53,1007,Club Colombia 6-pack,13226,20194,5,0,CLI0331,tienda_barrio,VEN012,0,0,0,0,,1000000,13.12
2022-11-09 04:52:59,1006,Costeña 330ml,1881,2763,5,0,CLI0317,tienda_barrio,VEN007,1,0,0,0,,1000000,13.12
2022-11-09 05:22:18,1008,Águila 6-pack,11033,15097,18,0,CLI0240,restaurante,VEN001,1,0,0,0,,1000000,13.12
2022-11-09 07:08:34,1006,Costeña 330ml,1869,2922,23,0,CLI0158,bar_discoteca,VEN022,0,0,0,0,,1000000,13.12
2022-11-09 07:35:45,1007,Club Colombia 6-pack,13834,20438,27,0,CLI0239,supermercado,VEN022,0,0,0,0,,1000000,13.12
2022-11-09 08:13:38,1005,Póker 330ml,1895,3120,23,0,CLI0094,supermercado,VEN024,0,0,0,0,,1000000,13.12
2022-11-09 08:58:12,1003,Águila 330ml,2078,3145,9,0,CLI0301,restaurante,VEN014,0,0,0,0,,1000000,13.12
2022-11-09 12:55:39,1003,Águila 330ml,2008,3140,6,0,CLI0283,tienda_barrio,VEN023,0,0,0,0,,1000000,13.12
2022-11-09 15:24:09,1005,Póker 330ml,1889,3133,5,0,CLI0282,tienda_barrio,VEN014,0,0,0,0,,1000000,13.12
2022-11-09 15:24:29,1001,Club Colombia Roja 330ml,2520,4017,17,0,CLI0388,restaurante,VEN017,0,0,0,0,,1000000,13.12
2022-11-09 15:48:44,1005,Póker 330ml,1981,3152,7,0,CLI0103,tienda_barrio,VEN012,0,0,0,0,,1000000,13.12
2022-11-09 17:53:01,1010,Club Colombia Barril 19L,95497,150761,21,0,CLI0246,hotel,VEN019,0,0,0,0,,1000000,13.12
2022-11-09 18:12:48,1002,Club Colombia Dorada 330ml,2417,4008,10,0,CLI0357,restaurante,VEN007,0,0,0,0,,1000000,13.12
2022-11-09 21:26:43,1003,Águila 330ml,2043,2938,71,0,CLI0140,mayorista,VEN016,1,0,0,0,,1000000,13.12
2022-11-09 21:50:00,1003,Águila 330ml,2042,3286,20,0,CLI0077,bar_discoteca,VEN016,0,0,0,0,,1000000,13.12
2022-11-10 00:21:58,1004,Águila Light 330ml,2136,3278,19,0,CLI0218,bar_discoteca,VEN025,0,0,0,0,,1000000,13.12
2022-11-10 03:56:35,1005,Póker 330ml,1920,3044,6,0,CLI0136,tienda_barrio,VEN024,0,0,0,0,,1000000,13.12
2022-11-10 05:17:05,1003,Águila 330ml,2048,3214,7,0,CLI0380,tienda_barrio,VEN013,0,0,0,0,,1000000,13.12
2022-11-10 15:47:42,1002,Club Colombia Dorada 330ml,2467,3955,28,0,CLI0299,supermercado,VEN021,0,0,0,0,,1000000,13.12
2022-11-10 16:39:54,1003,Águila 330ml,1991,3152,9,0,CLI0041,restaurante,VEN012,0,0,0,0,,1000000,13.12
2022-11-10 21:38:01,1005,Póker 330ml,1874,3038,9,0,CLI0378,restaurante,VEN008,0,0,0,0,,1000000,13.12
2022-11-11 00:43:41,1003,Águila 330ml,2005,3228,5,0,CLI0130,tienda_barrio,VEN011,0,0,0,1,Independencia Cartagena,1000000,13.12
2022-11-11 03:11:25,1006,Costeña 330ml,1859,2800,23,0,CLI0067,restaurante,VEN009,1,0,0,1,Independencia Cartagena,1000000,13.12
2022-11-11 05:49:52,1003,Águila 330ml,2012,3018,76,0,CLI0227,mayorista,VEN016,1,0,0,1,Independencia Cartagena,1000000,13.12
2022-11-11 06:30:23,1005,Póker 330ml,1874,3175,9,0,CLI0287,tienda_barrio,VEN024,0,0,0,1,Independencia Cartagena,1000000,13.12
2022-11-11 15:47:44,1007,Club Colombia 6-pack,13547,20768,8,0,CLI0269,tienda_barrio,VEN020,0,0,0,1,Independencia Cartagena,1000000,13.12
2022-11-11 20:09:33,1008,Águila 6-pack,10549,16271,7,0,CLI0329,tienda_barrio,VEN020,0,0,0,1,Independencia Cartagena,1000000,13.12
2022-11-11 20:39:42,1008,Águila 6-pack,11012,16084,28,0,CLI0122,bar_discoteca,VEN015,0,0,0,1,Independencia Cartagena,1000000,13.12
2022-11-11 21:10:56,1003,Águila 330ml,1982,3195,17,0,CLI0284,restaurante,VEN002,0,0,0,1,Independencia Cartagena,1000000,13.12
2022-11-12 03:38:50,1004,Águila Light 330ml,2116,3226,29,0,CLI0004,supermercado,VEN012,0,1,0,0,,1000000,13.12
2022-11-12 03:44:58,1002,Club Colombia Dorada 330ml,2501,3896,24,0,CLI0374,supermercado,VEN018,0,1,0,0,,1000000,13.12
2022-11-12 05:10:47,1003,Águila 330ml,2056,3203,6,0,CLI0097,tienda_barrio,VEN006,0,1,0,0,,1000000,13.12
2022-11-12 05:31:14,1001,Club Colombia Roja 330ml,2494,4097,10,0,CLI0209,restaurante,VEN020,0,1,0,0,,1000000,13.12
2022-11-12 06:48:40,1010,Club Colombia Barril 19L,96975,144765,5,0,CLI0269,tienda_barrio,VEN002,0,1,0,0,,1000000,13.12
2022-11-12 06:50:00,1003,Águila 330ml,1993,3184,27,0,CLI0400,bar_discoteca,VEN001,0,1,0,0,,1000000,13.12
2022-11-12 09:21:45,1004,Águila Light 330ml,2065,3071,38,0,CLI0029,supermercado,VEN009,1,1,0,0,,1000000,13.12
2022-11-12 15:13:03,1001,Club Colombia Roja 330ml,2449,3682,35,0,CLI0198,bar_discoteca,VEN007,1,1,0,0,,1000000,13.12
2022-11-12 17:59:56,1010,Club Colombia Barril 19L,98070,151584,13,0,CLI0132,restaurante,VEN001,0,1,0,0,,1000000,13.12
2022-11-12 19:33:17,1001,Club Colombia Roja 330ml,2532,3930,17,0,CLI0378,restaurante,VEN005,0,1,0,0,,1000000,13.12
2022-11-12 19:57:01,1004,Águila Light 330ml,2149,3218,22,0,CLI0273,bar_discoteca,VEN015,0,1,0,0,,1000000,13.12
2022-11-12 20:09:06,1003,Águila 330ml,2054,3237,6,0,CLI0104,tienda_barrio,VEN010,0,1,0,0,,1000000,13.12
2022-11-12 21:53:36,1004,Águila Light 330ml,2152,3336,18,0,CLI0332,bar_discoteca,VEN014,0,1,0,0,,1000000,13.12
2022-11-12 22:00:36,1010,Club Colombia Barril 19L,93386,151026,11,0,CLI0202,restaurante,VEN014,0,1,0,0,,1000000,13.12
2022-11-12 22:16:01,1002,Club Colombia Dorada 330ml,2435,4017,66,0,CLI0070,mayorista,VEN016,0,1,0,0,,1000000,13.12
2022-11-12 22:42:17,1007,Club Colombia 6-pack,13727,20435,17,0,CLI0318,restaurante,VEN016,0,1,0,0,,1000000,13.12
2022-11-13 00:01:51,1003,Águila 330ml,2094,3156,32,0,CLI0076,bar_discoteca,VEN002,0,1,0,1,Domingo,1000000,13.12
2022-11-13 07:21:24,1006,Costeña 330ml,1914,2763,26,0,CLI0146,restaurante,VEN003,1,1,0,1,Domingo,1000000,13.12
2022-11-13 08:47:07,1001,Club Colombia Roja 330ml,2447,4007,29,0,CLI0092,bar_discoteca,VEN021,0,1,0,1,Domingo,1000000,13.12
2022-11-13 11:33:50,1001,Club Colombia Roja 330ml,2519,4117,17,0,CLI0274,hotel,VEN004,0,1,0,1,Domingo,1000000,13.12
2022-11-13 16:28:31,1005,Póker 330ml,1873,3007,21,0,CLI0059,restaurante,VEN013,0,1,0,1,Domingo,1000000,13.12
2022-11-13 17:12:20,1004,Águila Light 330ml,2047,3337,34,0,CLI0304,supermercado,VEN015,0,1,0,1,Domingo,1000000,13.12
2022-11-13 18:37:33,1005,Póker 330ml,1918,3033,10,0,CLI0104,tienda_barrio,VEN017,0,1,0,1,Domingo,1000000,13.12
2022-11-13 23:21:32,1002,Club Colombia Dorada 330ml,2502,3776,105,0,CLI0012,mayorista,VEN014,1,1,0,1,Domingo,1000000,13.12
2022-11-14 03:43:11,1002,Club Colombia Dorada 330ml,2432,3921,19,0,CLI0165,restaurante,VEN015,0,1,0,0,,1000000,13.12
2022-11-14 04:03:51,1003,Águila 330ml,2064,3113,34,0,CLI0362,supermercado,VEN016,0,1,0,0,,1000000,13.12
2022-11-14 07:42:44,1002,Club Colombia Dorada 330ml,2476,3953,24,0,CLI0175,supermercado,VEN001,0,1,0,0,,1000000,13.12
2022-11-14 09:08:59,1009,Póker 6-pack,10388,15358,13,0,CLI0343,restaurante,VEN025,0,1,0,0,,1000000,13.12
2022-11-14 10:49:38,1006,Costeña 330ml,1845,2911,15,0,CLI0210,restaurante,VEN002,0,1,0,0,,1000000,13.12
2022-11-14 15:44:21,1004,Águila Light 330ml,2031,3274,19,0,CLI0372,restaurante,VEN013,0,1,0,0,,1000000,13.12
2022-11-14 20:49:54,1004,Águila Light 330ml,2069,3286,30,0,CLI0222,supermercado,VEN025,0,1,0,0,,1000000,13.12
2022-11-14 22:49:51,1004,Águila Light 330ml,2100,3374,18,0,CLI0326,bar_discoteca,VEN023,0,1,0,0,,1000000,13.12
2022-11-15 01:45:22,1009,Póker 6-pack,10408,16008,34,0,CLI0082,supermercado,VEN020,0,1,0,0,,1000000,13.12
2022-11-15 03:40:51,1008,Águila 6-pack,10480,16096,32,0,CLI0205,supermercado,VEN004,0,1,0,0,,1000000,13.12
2022-11-15 05:55:48,1005,Póker 330ml,1965,3100,6,0,CLI0066,tienda_barrio,VEN007,0,1,0,0,,1000000,13.12
2022-11-15 08:34:11,1002,Club Colombia Dorada 330ml,2427,4046,8,0,CLI0307,tienda_barrio,VEN021,0,1,0,0,,1000000,13.12
2022-11-15 08:42:40,1009,Póker 6-pack,9981,15325,7,0,CLI0345,tienda_barrio,VEN004,0,1,0,0,,1000000,13.12
2022-11-15 09:32:46,1009,Póker 6-pack,10231,15960,27,0,CLI0128,bar_discoteca,VEN016,0,1,0,0,,1000000,13.12
2022-11-15 13:38:20,1004,Águila Light 330ml,2107,3237,17,0,CLI0005,restaurante,VEN011,0,1,0,0,,1000000,13.12
2022-11-15 14:36:44,1004,Águila Light 330ml,2154,3393,18,0,CLI0006,restaurante,VEN016,0,1,0,0,,1000000,13.12
2022-11-15 18:00:04,1006,Costeña 330ml,1844,3015,27,0,CLI0322,bar_discoteca,VEN025,0,1,0,0,,1000000,13.12
2022-11-15 21:22:11,1005,Póker 330ml,1944,3039,9,0,CLI0061,tienda_barrio,VEN001,0,1,0,0,,1000000,13.12
2022-11-15 22:05:44,1002,Club Colombia Dorada 330ml,2481,3911,5,0,CLI0254,tienda_barrio,VEN002,0,1,0,0,,1000000,13.12
2022-11-16 01:17:11,1004,Águila Light 330ml,2111,3301,17,0,CLI0390,bar_discoteca,VEN018,0,1,0,0,,1000000,13.12
2022-11-16 02:42:00,1003,Águila 330ml,2066,3256,26,0,CLI0272,bar_discoteca,VEN024,0,1,0,0,,1000000,13.12
2022-11-16 05:48:19,1009,Póker 6-pack,9999,15944,10,0,CLI0006,restaurante,VEN008,0,1,0,0,,1000000,13.12
2022-11-16 09:36:17,1007,Club Colombia 6-pack,13416,20442,18,0,CLI0180,restaurante,VEN015,0,1,0,0,,1000000,13.12
2022-11-16 11:40:00,1009,Póker 6-pack,10114,15309,14,0,CLI0169,restaurante,VEN022,0,1,0,0,,1000000,13.12
2022-11-16 11:52:01,1006,Costeña 330ml,1866,3050,9,0,CLI0150,tienda_barrio,VEN009,0,1,0,0,,1000000,13.12
2022-11-16 15:49:13,1004,Águila Light 330ml,2053,3251,6,0,CLI0264,tienda_barrio,VEN002,0,1,0,0,,1000000,13.12
2022-11-16 16:39:42,1002,Club Colombia Dorada 330ml,2532,3881,5,0,CLI0232,tienda_barrio,VEN018,0,1,0,0,,1000000,13.12
2022-11-16 18:55:14,1004,Águila Light 330ml,2097,3264,11,0,CLI0340,restaurante,VEN013,0,1,0,0,,1000000,13.12
2022-11-16 20:02:06,1002,Club Colombia Dorada 330ml,2468,3945,23,0,CLI0379,bar_discoteca,VEN003,0,1,0,0,,1000000,13.12
2022-11-17 01:04:47,1006,Costeña 330ml,1920,2904,6,0,CLI0167,tienda_barrio,VEN024,0,0,0,0,,1000000,13.12
2022-11-17 03:31:11,1007,Club Colombia 6-pack,13926,21026,6,0,CLI0134,tienda_barrio,VEN009,0,0,0,0,,1000000,13.12
2022-11-17 09:06:34,1005,Póker 330ml,1946,3009,22,0,CLI0338,bar_discoteca,VEN019,0,0,0,0,,1000000,13.12
2022-11-17 11:58:56,1010,Club Colombia Barril 19L,98880,136948,16,0,CLI0301,restaurante,VEN007,1,0,0,0,,1000000,13.12
2022-11-17 18:19:57,1010,Club Colombia Barril 19L,94348,149707,6,0,CLI0321,tienda_barrio,VEN002,0,0,0,0,,1000000,13.12
2022-11-17 21:20:19,1008,Águila 6-pack,10844,16100,6,0,CLI0224,tienda_barrio,VEN001,0,0,0,0,,1000000,13.12
2022-11-17 21:41:33,1007,Club Colombia 6-pack,13652,20208,10,0,CLI0080,restaurante,VEN014,0,0,0,0,,1000000,13.12
2022-11-18 02:58:50,1007,Club Colombia 6-pack,13392,20824,7,0,CLI0064,tienda_barrio,VEN024,0,0,0,0,,1000000,13.12
2022-11-18 03:02:49,1002,Club Colombia Dorada 330ml,2540,3950,16,0,CLI0333,restaurante,VEN002,0,0,0,0,,1000000,13.12
2022-11-18 05:21:33,1005,Póker 330ml,1951,3066,4,0,CLI0307,tienda_barrio,VEN022,0,0,0,0,,1000000,13.12
2022-11-18 09:20:26,1003,Águila 330ml,2006,3286,14,0,CLI0113,hotel,VEN001,0,0,0,0,,1000000,13.12
2022-11-18 10:23:18,1007,Club Colombia 6-pack,13436,20186,7,0,CLI0085,tienda_barrio,VEN008,0,0,0,0,,1000000,13.12
2022-11-18 10:52:47,1009,Póker 6-pack,10044,15608,6,0,CLI0181,tienda_barrio,VEN009,0,0,0,0,,1000000,13.12
2022-11-18 12:58:35,1010,Club Colombia Barril 19L,95770,147744,13,0,CLI0016,restaurante,VEN015,0,0,0,0,,1000000,13.12
2022-11-18 14:49:18,1005,Póker 330ml,1959,3143,7,0,CLI0181,tienda_barrio,VEN009,0,0,0,0,,1000000,13.12
2022-11-18 15:00:35,1007,Club Colombia 6-pack,13250,20931,15,0,CLI0093,bar_discoteca,VEN022,0,0,0,0,,1000000,13.12
2022-11-18 15:44:46,1009,Póker 6-pack,9952,14891,19,0,CLI0014,restaurante,VEN004,1,0,0,0,,1000000,13.12
2022-11-18 16:18:27,1010,Club Colombia Barril 19L,96454,151835,17,0,CLI0312,restaurante,VEN012,0,0,0,0,,1000000,13.12
2022-11-18 17:54:44,1005,Póker 330ml,1936,2857,19,0,CLI0168,restaurante,VEN001,1,0,0,0,,1000000,13.12
2022-11-18 18:38:21,1001,Club Colombia Roja 330ml,2449,3920,15,0,CLI0041,restaurante,VEN022,0,0,0,0,,1000000,13.12
2022-11-18 22:28:52,1001,Club Colombia Roja 330ml,2465,3912,5,0,CLI0020,tienda_barrio,VEN025,0,0,0,0,,1000000,13.12
2022-11-18 22:36:06,1008,Águila 6-pack,10655,17024,22,0,CLI0265,bar_discoteca,VEN005,0,0,0,0,,1000000,13.12
2022-11-18 23:07:19,1001,Club Colombia Roja 330ml,2493,4110,24,0,CLI0271,bar_discoteca,VEN004,0,0,0,0,,1000000,13.12
2022-11-19 00:53:20,1001,Club Colombia Roja 330ml,2490,4095,18,0,CLI0122,bar_discoteca,VEN002,0,0,0,0,,1000000,13.12
2022-11-19 02:18:58,1003,Águila 330ml,2003,3148,21,0,CLI0272,bar_discoteca,VEN010,0,0,0,0,,1000000,13.12
2022-11-19 02:54:43,1002,Club Colombia Dorada 330ml,2489,4037,22,0,CLI0265,bar_discoteca,VEN012,0,0,0,0,,1000000,13.12
2022-11-19 04:42:41,1007,Club Colombia 6-pack,13185,20020,6,0,CLI0308,tienda_barrio,VEN015,0,0,0,0,,1000000,13.12
2022-11-19 04:47:15,1005,Póker 330ml,1887,2860,7,0,CLI0270,tienda_barrio,VEN024,1,0,0,0,,1000000,13.12
2022-11-19 05:30:25,1007,Club Colombia 6-pack,13644,20324,14,0,CLI0169,restaurante,VEN021,0,0,0,0,,1000000,13.12
2022-11-19 10:24:33,1002,Club Colombia Dorada 330ml,2538,4117,23,0,CLI0054,bar_discoteca,VEN012,0,0,0,0,,1000000,13.12
2022-11-19 10:58:36,1004,Águila Light 330ml,2100,3253,58,0,CLI0249,mayorista,VEN005,0,0,0,0,,1000000,13.12
2022-11-19 11:15:57,1002,Club Colombia Dorada 330ml,2554,3930,5,0,CLI0264,tienda_barrio,VEN005,0,0,0,0,,1000000,13.12
2022-11-19 11:58:18,1003,Águila 330ml,1993,3244,18,0,CLI0068,bar_discoteca,VEN019,0,0,0,0,,1000000,13.12
2022-11-19 15:45:30,1009,Póker 6-pack,9914,16118,27,0,CLI0259,supermercado,VEN011,0,0,0,0,,1000000,13.12
2022-11-19 17:41:20,1003,Águila 330ml,2016,3169,17,0,CLI0332,bar_discoteca,VEN015,0,0,0,0,,1000000,13.12
2022-11-19 18:19:59,1007,Club Colombia 6-pack,13538,20366,6,0,CLI0270,tienda_barrio,VEN022,0,0,0,0,,1000000,13.12
2022-11-19 18:31:46,1003,Águila 330ml,2070,2973,14,0,CLI0174,restaurante,VEN019,1,0,0,0,,1000000,13.12
2022-11-19 23:50:07,1001,Club Colombia Roja 330ml,2493,4080,9,0,CLI0263,restaurante,VEN004,0,0,0,0,,1000000,13.12
2022-11-20 01:36:40,1006,Costeña 330ml,1819,2980,17,0,CLI0318,restaurante,VEN011,0,0,0,1,Domingo,1000000,13.12
2022-11-20 08:46:51,1002,Club Colombia Dorada 330ml,2446,4057,21,0,CLI0257,hotel,VEN015,0,0,0,1,Domingo,1000000,13.12
2022-11-20 10:24:15,1006,Costeña 330ml,1914,2912,18,0,CLI0174,restaurante,VEN001,0,0,0,1,Domingo,1000000,13.12
2022-11-20 10:41:26,1006,Costeña 330ml,1820,2982,17,0,CLI0263,restaurante,VEN018,0,0,0,1,Domingo,1000000,13.12
2022-11-20 12:37:03,1006,Costeña 330ml,1854,3031,5,0,CLI0366,tienda_barrio,VEN011,0,0,0,1,Domingo,1000000,13.12
2022-11-20 13:49:25,1004,Águila Light 330ml,2095,3258,75,0,CLI0070,mayorista,VEN021,0,0,0,1,Domingo,1000000,13.12
2022-11-20 14:21:39,1003,Águila 330ml,1980,3262,19,0,CLI0149,restaurante,VEN002,0,0,0,1,Domingo,1000000,13.12
2022-11-20 14:26:56,1003,Águila 330ml,2077,3133,8,0,CLI0228,tienda_barrio,VEN014,0,0,0,1,Domingo,1000000,13.12
2022-11-20 15:06:41,1003,Águila 330ml,1977,3265,8,0,CLI0181,tienda_barrio,VEN020,0,0,0,1,Domingo,1000000,13.12
2022-11-20 16:13:05,1007,Club Colombia 6-pack,13600,20847,18,0,CLI0108,bar_discoteca,VEN012,0,0,0,1,Domingo,1000000,13.12
2022-11-21 00:31:10,1004,Águila Light 330ml,2096,3272,8,0,CLI0040,tienda_barrio,VEN002,0,0,0,0,,1000000,13.12
2022-11-21 01:20:07,1006,Costeña 330ml,1906,3012,16,0,CLI0340,restaurante,VEN005,0,0,0,0,,1000000,13.12
2022-11-21 02:19:04,1007,Club Colombia 6-pack,13450,21055,5,0,CLI0154,tienda_barrio,VEN015,0,0,0,0,,1000000,13.12
2022-11-21 07:12:08,1004,Águila Light 330ml,2122,3360,9,0,CLI0255,restaurante,VEN016,0,0,0,0,,1000000,13.12
2022-11-21 10:22:58,1005,Póker 330ml,1907,2997,25,0,CLI0093,bar_discoteca,VEN012,0,0,0,0,,1000000,13.12
2022-11-21 11:32:07,1006,Costeña 330ml,1824,2978,7,0,CLI0065,tienda_barrio,VEN007,0,0,0,0,,1000000,13.12
2022-11-21 13:18:42,1001,Club Colombia Roja 330ml,2444,3995,7,0,CLI0148,tienda_barrio,VEN024,0,0,0,0,,1000000,13.12
2022-11-21 15:05:50,1007,Club Colombia 6-pack,13298,20906,46,0,CLI0248,mayorista,VEN020,0,0,0,0,,1000000,13.12
2022-11-21 17:59:32,1001,Club Colombia Roja 330ml,2445,4013,18,0,CLI0253,bar_discoteca,VEN002,0,0,0,0,,1000000,13.12
2022-11-21 18:18:07,1008,Águila 6-pack,11017,16940,19,0,CLI0187,bar_discoteca,VEN020,0,0,0,0,,1000000,13.12
2022-11-21 20:06:14,1004,Águila Light 330ml,2075,3279,11,0,CLI0159,restaurante,VEN019,0,0,0,0,,1000000,13.12
2022-11-21 21:15:22,1003,Águila 330ml,2042,3257,5,0,CLI0136,tienda_barrio,VEN024,0,0,0,0,,1000000,13.12
2022-11-21 21:52:28,1001,Club Colombia Roja 330ml,2442,3993,19,0,CLI0219,supermercado,VEN005,0,0,0,0,,1000000,13.12
2022-11-21 23:01:24,1005,Póker 330ml,1946,3088,13,0,CLI0216,restaurante,VEN022,0,0,0,0,,1000000,13.12
2022-11-22 06:33:41,1001,Club Colombia Roja 330ml,2459,4095,9,0,CLI0169,restaurante,VEN012,0,0,0,0,,1000000,13.12
2022-11-22 06:55:41,1003,Águila 330ml,2081,3176,16,0,CLI0016,restaurante,VEN006,0,0,0,0,,1000000,13.12
2022-11-22 07:44:07,1003,Águila 330ml,2064,3124,19,0,CLI0135,hotel,VEN020,0,0,0,0,,1000000,13.12
2022-11-22 08:04:30,1001,Club Colombia Roja 330ml,2516,3888,41,0,CLI0155,mayorista,VEN004,0,0,0,0,,1000000,13.12
2022-11-22 11:14:14,1009,Póker 6-pack,10264,14645,8,0,CLI0079,tienda_barrio,VEN016,1,0,0,0,,1000000,13.12
2022-11-22 18:21:33,1004,Águila Light 330ml,2120,3345,7,0,CLI0185,tienda_barrio,VEN007,0,0,0,0,,1000000,13.12
2022-11-22 21:03:23,1009,Póker 6-pack,10227,15543,8,0,CLI0189,tienda_barrio,VEN004,0,0,0,0,,1000000,13.12
2022-11-22 22:47:45,1002,Club Colombia Dorada 330ml,2417,3967,18,0,CLI0053,hotel,VEN016,0,0,0,0,,1000000,13.12
