Fecha,SKU,Precio_compra,Precio_venta,Cantidad,Cliente,Tipo_cliente,Vendedor,Promo_bavaria,SMMLV,IPC,Quincena,Prima,Festivo,Venta_7_dias
2024-01-21 22:00:00,1015,2376.05,3073.02,11,30,tienda_barrio,4,1,1300000,10.17,0,0,1,9
2024-01-21 23:00:00,1050,2710.77,3930.97,7,34,restaurante,9,1,1300000,10.62,0,0,1,7
2024-01-22 00:00:00,1085,3567.58,5347.2,10,36,restaurante,6,0,1300000,9.99,0,0,0,6
2024-01-22 01:00:00,1056,3108.45,4002.08,6,35,supermercado,3,0,1300000,10.06,0,0,0,5
2024-01-22 02:00:00,1028,2010.46,2460.76,3,47,bar,6,0,1300000,10.19,0,0,0,7
2024-01-22 03:00:00,1077,3521.98,4410.89,6,4,supermercado,2,1,1300000,10.31,0,0,0,6
2024-01-22 04:00:00,1091,2070.62,2986.66,4,4,bar,2,0,1300000,9.84,0,0,0,6
2024-01-22 05:00:00,1068,3491.47,5376.09,3,47,bar,7,1,1300000,10.07,0,0,0,3
2024-01-22 06:00:00,1046,2404.96,2929.24,2,6,restaurante,3,1,1300000,10.35,0,0,0,6
2024-01-22 07:00:00,1093,3916.15,5849.4,3,28,tienda_barrio,7,1,1300000,10.04,0,0,0,4
2024-01-22 08:00:00,1061,2735.88,3656.58,5,30,tienda_barrio,3,0,1300000,10.51,0,0,0,4
2024-01-22 09:00:00,1068,2653.86,3692.61,3,27,restaurante,2,0,1300000,10.14,0,0,0,6
2024-01-22 10:00:00,1075,2297.78,3611.06,4,5,supermercado,4,0,1300000,10.06,0,0,0,5
2024-01-22 11:00:00,1015,2611.21,3480.19,3,44,tienda_barrio,4,1,1300000,10.36,0,0,0,4
2024-01-22 12:00:00,1089,3753.3,5202.58,6,39,supermercado,3,0,1300000,10.56,0,0,0,5
2024-01-22 13:00:00,1089,3992.67,4813.06,5,35,tienda_barrio,9,0,1300000,10.32,0,0,0,3
2024-01-22 14:00:00,1047,2736.62,3373.27,5,39,supermercado,6,1,1300000,10.49,0,0,0,7
2024-01-22 15:00:00,1084,2897.22,3776.34,4,44,bar,5,0,1300000,10.57,0,0,0,8
2024-01-22 16:00:00,1038,3444.14,4171.34,4,15,bar,6,0,1300000,10.05,0,0,0,4
2024-01-22 17:00:00,1099,3772.39,5479.59,6,19,tienda_barrio,8,0,1300000,10.43,0,0,0,6
2024-01-22 18:00:00,1032,3186.09,4366.73,4,30,supermercado,5,0,1300000,9.93,0,0,0,5
2024-01-22 19:00:00,1093,2783.05,3949.87,6,38,supermercado,4,0,1300000,10.32,0,0,0,7
2024-01-22 20:00:00,1022,2825.24,3587.66,4,32,bar,7,0,1300000,10.23,0,0,0,7
2024-01-22 21:00:00,1009,3391.24,4470.92,5,40,supermercado,5,1,1300000,10.49,0,0,0,3
2024-01-22 22:00:00,1068,2006.44,2940.5,5,29,restaurante,4,1,1300000,10.48,0,0,0,3
2024-01-22 23:00:00,1099,3239.18,5137.73,4,6,supermercado,5,0,1300000,10.36,0,0,0,6
2024-01-23 00:00:00,1033,2710.99,3307.86,5,26,bar,4,1,1300000,10.3,0,0,0,3
2024-01-23 01:00:00,1051,3588.39,5584.09,3,27,restaurante,8,0,1300000,10.34,0,0,0,8
2024-01-23 02:00:00,1094,2185.98,3127.6,4,35,restaurante,8,0,1300000,10.26,0,0,0,5
2024-01-23 03:00:00,1009,3176.4,4528.17,6,28,supermercado,1,1,1300000,10.23,0,0,0,6
2024-01-23 04:00:00,1018,2961.95,4147.06,6,5,bar,3,0,1300000,10.53,0,0,0,8
2024-01-23 05:00:00,1057,3284.65,4032.75,1,41,bar,4,0,1300000,10.56,0,0,0,6
2024-01-23 06:00:00,1095,2129.71,2632.22,3,48,bar,2,0,1300000,10.22,0,0,0,8
2024-01-23 07:00:00,1000,3159.97,4551.51,4,16,restaurante,5,0,1300000,10.29,0,0,0,2
2024-01-23 08:00:00,1068,3122.97,4173.49,6,41,bar,8,0,1300000,10.26,0,0,0,4
2024-01-23 09:00:00,1003,3121.32,4890.82,4,18,restaurante,2,1,1300000,9.92,0,0,0,5
2024-01-23 10:00:00,1015,3206.98,4369.95,3,13,restaurante,9,0,1300000,10.18,0,0,0,10
2024-01-23 11:00:00,1023,3352.94,4215.69,14,43,tienda_barrio,7,1,1300000,10.57,0,0,0,5
2024-01-23 12:00:00,1079,3609.98,5364.02,5,25,supermercado,6,0,1300000,10.1,0,0,0,6
2024-01-23 13:00:00,1001,2539.64,3345.57,4,10,bar,8,0,1300000,10.67,0,0,0,7
2024-01-23 14:00:00,1091,3650.1,5147.33,5,29,restaurante,2,0,1300000,10.48,0,0,0,7
2024-01-23 15:00:00,1031,2996.51,4432.24,5,10,supermercado,5,0,1300000,10.33,0,0,0,4
2024-01-23 16:00:00,1090,2154.12,3360.65,7,6,restaurante,4,1,1300000,10.36,0,0,0,4
2024-01-23 17:00:00,1083,2117.1,3211.38,7,16,supermercado,8,0,1300000,10.07,0,0,0,6
2024-01-23 18:00:00,1023,2668.48,3924.12,7,25,restaurante,1,0,1300000,10.2,0,0,0,8
2024-01-23 19:00:00,1011,3569.79,5254.21,2,44,bar,3,0,1300000,10.54,0,0,0,7
2024-01-23 20:00:00,1049,3415.36,5390.7,5,4,tienda_barrio,8,0,1300000,10.13,0,0,0,7
2024-01-23 21:00:00,1034,3577.23,4715.97,3,37,tienda_barrio,5,0,1300000,10.46,0,0,0,5
2024-01-23 22:00:00,1032,3034.54,3642.8,7,34,tienda_barrio,4,0,1300000,9.98,0,0,0,8
2024-01-23 23:00:00,1032,2880.4,3769.82,2,19,restaurante,6,0,1300000,10.01,0,0,0,5
2024-01-24 00:00:00,1060,2294.91,2953.91,6,33,supermercado,5,0,1300000,10.63,0,0,0,8
2024-01-24 01:00:00,1050,2656.39,3890.9,4,4,bar,3,1,1300000,10.25,0,0,0,5
2024-01-24 02:00:00,1042,2868.04,4168.65,8,44,bar,5,0,1300000,10.15,0,0,0,5
2024-01-24 03:00:00,1011,2177.2,3129.47,5,34,restaurante,4,1,1300000,10.53,0,0,0,4
2024-01-24 04:00:00,1066,2441.22,2945.33,1,12,tienda_barrio,1,0,1300000,10.5,0,0,0,5
2024-01-24 05:00:00,1064,3196.45,4767.54,2,31,restaurante,1,0,1300000,10.44,0,0,0,2
2024-01-24 06:00:00,1032,3471.33,4614.83,3,16,supermercado,7,0,1300000,10.14,0,0,0,3
2024-01-24 07:00:00,1039,3996.7,5859.25,6,2,tienda_barrio,4,0,1300000,10.2,0,0,0,7
2024-01-24 08:00:00,1073,3866.23,5500.22,8,49,restaurante,1,0,1300000,10.32,0,0,0,5
2024-01-24 09:00:00,1042,3285.13,4392.52,4,2,supermercado,6,0,1300000,10.4,0,0,0,6
2024-01-24 10:00:00,1043,2842.5,3564.01,3,36,tienda_barrio,1,0,1300000,10.16,0,0,0,7
2024-01-24 11:00:00,1028,3272.35,4050.41,6,6,bar,8,1,1300000,10.29,0,0,0,2
2024-01-24 12:00:00,1012,3571.3,5473.4,6,23,supermercado,9,1,1300000,10.31,0,0,0,7
2024-01-24 13:00:00,1011,2236.67,3505.66,8,39,bar,3,1,1300000,10.52,0,0,0,5
2024-01-24 14:00:00,1094,2819.81,4116.68,6,47,supermercado,7,0,1300000,10.41,0,0,0,5
2024-01-24 15:00:00,1045,3679.6,4567.76,6,44,tienda_barrio,5,0,1300000,9.96,0,0,0,7
2024-01-24 16:00:00,1001,2767.67,3766.28,5,37,restaurante,3,0,1300000,10.22,0,0,0,6
2024-01-24 17:00:00,1034,3143.74,4689.13,4,46,restaurante,5,0,1300000,10.07,0,0,0,5
2024-01-24 18:00:00,1086,3175.54,4801.19,5,16,restaurante,7,0,1300000,10.37,0,0,0,0
2024-01-24 19:00:00,1080,2368.95,2954.76,5,43,restaurante,7,0,1300000,10.45,0,0,0,7
2024-01-24 20:00:00,1089,2724.47,3269.4,6,44,supermercado,9,0,1300000,10.28,0,0,0,5
2024-01-24 21:00:00,1007,2669.02,3963.11,11,19,restaurante,8,1,1300000,10.21,0,0,0,5
2024-01-24 22:00:00,1092,2052.39,2755.62,8,49,restaurante,4,1,1300000,10.28,0,0,0,6
2024-01-24 23:00:00,1025,2048.38,2666.57,7,24,supermercado,5,0,1300000,10.31,0,0,0,8
2024-01-25 00:00:00,1073,3663.39,4414.97,7,27,supermercado,5,0,1300000,10.14,0,0,0,4
2024-01-25 01:00:00,1089,2546.14,3605.64,4,7,tienda_barrio,2,1,1300000,10.02,0,0,0,6
2024-01-25 02:00:00,1033,3036.16,4677.08,8,30,supermercado,7,0,1300000,9.85,0,0,0,4
2024-01-25 03:00:00,1006,2597.45,4111.9,6,41,bar,7,0,1300000,10.52,0,0,0,1
2024-01-25 04:00:00,1067,3881.36,5535.98,2,14,tienda_barrio,9,0,1300000,10.36,0,0,0,3
2024-01-25 05:00:00,1057,2518.59,3540.59,4,44,tienda_barrio,9,0,1300000,10.34,0,0,0,4
2024-01-25 06:00:00,1074,2859.31,3528.45,0,15,restaurante,4,0,1300000,10.52,0,0,0,5
2024-01-25 07:00:00,1028,3745.46,5316.86,6,12,restaurante,5,1,1300000,10.02,0,0,0,4
2024-01-25 08:00:00,1035,3683.87,4980.56,0,29,bar,7,0,1300000,9.92,0,0,0,5
2024-01-25 09:00:00,1088,2372.2,3422.74,7,23,restaurante,7,0,1300000,10.34,0,0,0,2
2024-01-25 10:00:00,1020,3605.29,4886.94,9,13,supermercado,8,0,1300000,10.33,0,0,0,2
2024-01-25 11:00:00,1035,2916.37,3779.96,7,9,supermercado,8,1,1300000,9.92,0,0,0,5
2024-01-25 12:00:00,1009,2965.94,3671.79,2,24,restaurante,2,0,1300000,10.34,0,0,0,5
2024-01-25 13:00:00,1072,2266.96,3005.92,4,39,restaurante,9,0,1300000,10.19,0,0,0,5
2024-01-25 14:00:00,1023,2161.2,2676.99,8,30,supermercado,4,0,1300000,10.11,0,0,0,6
2024-01-25 15:00:00,1063,3455.88,4391.59,5,1,tienda_barrio,1,0,1300000,10.2,0,0,0,4
2024-01-25 16:00:00,1098,2992.92,4773.51,5,10,bar,1,0,1300000,9.78,0,0,0,9
2024-01-25 17:00:00,1048,2873.7,3958.93,6,38,bar,5,0,1300000,10.15,0,0,0,7
2024-01-25 18:00:00,1098,3459.02,4886.73,2,47,tienda_barrio,7,1,1300000,10.13,0,0,0,2
2024-01-25 19:00:00,1035,3531.03,5471.15,4,15,bar,5,1,1300000,10.38,0,0,0,3
2024-01-25 20:00:00,1081,2317.82,3704.4,7,9,restaurante,3,0,1300000,10.24,0,0,0,4
2024-01-25 21:00:00,1095,3220.45,4615.18,3,13,restaurante,7,0,1300000,10.4,0,0,0,6
2024-01-25 22:00:00,1023,2270.71,3462.81,6,23,restaurante,1,0,1300000,9.76,0,0,0,7
2024-01-25 23:00:00,1022,3502.75,4661.38,2,33,bar,1,1,1300000,10.11,0,0,0,4
2024-01-26 00:00:00,1061,3313.91,4381.98,11,9,tienda_barrio,2,0,1300000,10.39,0,0,0,8
2024-01-26 01:00:00,1095,3913.23,5326.22,13,3,restaurante,1,1,1300000,10.21,0,0,0,8
2024-01-26 02:00:00,1036,2137.92,3140.61,8,30,tienda_barrio,9,0,1300000,10.44,0,0,0,6
2024-01-26 03:00:00,1011,2114.11,3113.82,7,9,supermercado,4,1,1300000,9.92,0,0,0,6
2024-01-26 04:00:00,1054,2564.37,3400.6,7,25,supermercado,7,1,1300000,10.42,0,0,0,10
2024-01-26 05:00:00,1012,2523.41,3162.55,11,47,supermercado,5,1,1300000,10.15,0,0,0,6
2024-01-26 06:00:00,1022,2493.96,3623.62,12,24,bar,7,0,1300000,10.13,0,0,0,11
2024-01-26 07:00:00,1088,3812.51,4770.71,10,32,bar,7,0,1300000,10.48,0,0,0,11
2024-01-26 08:00:00,1098,2499.09,3577.19,10,7,restaurante,1,0,1300000,10.51,0,0,0,8
2024-01-26 09:00:00,1029,2543.9,3758.28,6,36,supermercado,1,0,1300000,10.49,0,0,0,8
2024-01-26 10:00:00,1016,3518.8,5208.68,11,25,tienda_barrio,3,0,1300000,10.69,0,0,0,6
2024-01-26 11:00:00,1061,2899.48,4353.25,10,20,bar,2,0,1300000,10.53,0,0,0,6
2024-01-26 12:00:00,1083,3553.42,5504.76,5,17,tienda_barrio,7,0,1300000,10.12,0,0,0,9
2024-01-26 13:00:00,1088,2130.73,2982.99,8,36,tienda_barrio,3,0,1300000,10.31,0,0,0,8
2024-01-26 14:00:00,1085,2975.14,4439.21,10,26,restaurante,7,0,1300000,10.21,0,0,0,7
2024-01-26 15:00:00,1012,2067.23,2992.66,9,19,restaurante,9,0,1300000,10.69,0,0,0,9
2024-01-26 16:00:00,1058,2125.31,2709.04,4,37,tienda_barrio,1,0,1300000,10.5,0,0,0,6
2024-01-26 17:00:00,1018,3812.87,4614.62,6,48,tienda_barrio,3,0,1300000,10.24,0,0,0,15
2024-01-26 18:00:00,1048,2278.49,2993.52,7,3,tienda_barrio,6,1,1300000,10.46,0,0,0,4
2024-01-26 19:00:00,1099,3064.84,4220.94,7,43,tienda_barrio,9,0,1300000,10.04,0,0,0,9
2024-01-26 20:00:00,1011,2822.19,4083.26,6,28,supermercado,5,0,1300000,10.33,0,0,0,4
2024-01-26 21:00:00,1060,2694.69,4149.78,10,22,tienda_barrio,3,0,1300000,10.1,0,0,0,9
2024-01-26 22:00:00,1018,3799.67,4857.87,12,47,bar,8,0,1300000,9.95,0,0,0,4
2024-01-26 23:00:00,1075,2043.65,2555.01,7,19,restaurante,5,0,1300000,10.44,0,0,0,7
2024-01-27 00:00:00,1008,3327.58,5275.52,6,46,bar,6,1,1300000,10.47,0,0,1,6
2024-01-27 01:00:00,1070,3926.79,4881.86,7,16,restaurante,2,1,1300000,10.38,0,0,1,6
2024-01-27 02:00:00,1027,3120.34,4341.63,7,6,restaurante,4,1,1300000,10.25,0,0,1,8
2024-01-27 03:00:00,1077,3873.64,5555.67,9,37,restaurante,1,1,1300000,10.03,0,0,1,8
2024-01-27 04:00:00,1094,2104.52,2981.16,6,31,bar,4,1,1300000,10.06,0,0,1,8
2024-01-27 05:00:00,1051,2837.59,3502.76,13,49,restaurante,1,1,1300000,10.09,0,0,1,12
2024-01-27 06:00:00,1082,2520.32,3081.87,8,48,tienda_barrio,4,1,1300000,10.24,0,0,1,6
2024-01-27 07:00:00,1015,3461.64,4300.03,8,34,tienda_barrio,2,1,1300000,10.5,0,0,1,6
2024-01-27 08:00:00,1068,3962.59,5683.29,6,31,supermercado,6,1,1300000,10.5,0,0,1,9
2024-01-27 09:00:00,1098,2513.06,3562.86,5,11,supermercado,6,1,1300000,9.96,0,0,1,9
2024-01-27 10:00:00,1011,3308.35,4279.34,10,36,supermercado,8,1,1300000,10.15,0,0,1,6
2024-01-27 11:00:00,1024,2396.2,3486.73,8,6,tienda_barrio,9,1,1300000,10.15,0,0,1,10
2024-01-27 12:00:00,1051,3130.66,4783.73,7,27,bar,8,1,1300000,9.79,0,0,1,7
2024-01-27 13:00:00,1084,2927.86,3562.13,9,7,supermercado,1,1,1300000,10.41,0,0,1,4
2024-01-27 14:00:00,1099,3944.01,5518.66,8,49,tienda_barrio,3,1,1300000,10.24,0,0,1,10
2024-01-27 15:00:00,1052,3217.05,4747.48,7,32,restaurante,6,1,1300000,10.27,0,0,1,10
2024-01-27 16:00:00,1022,2699.01,3511.21,10,8,bar,1,1,1300000,10.56,0,0,1,5
2024-01-27 17:00:00,1015,2228.19,2948.14,7,33,bar,8,1,1300000,10.31,0,0,1,8
2024-01-27 18:00:00,1056,2302.49,3328.15,5,47,tienda_barrio,6,1,1300000,10.21,0,0,1,9
2024-01-27 19:00:00,1038,2450.63,3820.96,6,44,tienda_barrio,1,1,1300000,10.41,0,0,1,12
2024-01-27 20:00:00,1052,2501.93,3812.87,11,15,restaurante,2,1,1300000,10.51,0,0,1,6
2024-01-27 21:00:00,1041,3701.23,5304.8,8,27,restaurante,6,1,1300000,10.35,0,0,1,7
2024-01-27 22:00:00,1057,3122.45,4658.97,9,30,restaurante,8,1,1300000,10.43,0,0,1,13
2024-01-27 23:00:00,1038,3046.78,4100.75,5,22,bar,5,1,1300000,10.27,0,0,1,7
2024-01-28 00:00:00,1013,2229.54,3247.07,7,47,bar,1,1,1300000,10.28,1,0,1,7
2024-01-28 01:00:00,1094,3720.28,5158.07,7,29,supermercado,2,1,1300000,10.32,1,0,1,7
2024-01-28 02:00:00,1004,3445.63,4396.54,11,41,supermercado,4,1,1300000,10.15,1,0,1,10
2024-01-28 03:00:00,1034,2135.34,3161.79,9,48,supermercado,4,1,1300000,10.18,1,0,1,11
2024-01-28 04:00:00,1086,3415.67,4859.08,6,30,bar,7,1,1300000,10.57,1,0,1,9
2024-01-28 05:00:00,1092,3087.08,4147.33,6,2,restaurante,2,1,1300000,10.7,1,0,1,9
2024-01-28 06:00:00,1074,2163.45,3384.79,11,15,supermercado,7,1,1300000,10.62,1,0,1,6
2024-01-28 07:00:00,1017,2916.6,3524.34,12,47,restaurante,7,1,1300000,10.04,1,0,1,8
2024-01-28 08:00:00,1075,2969.39,3938.33,8,27,restaurante,7,1,1300000,10.02,1,0,1,9
2024-01-28 09:00:00,1008,2331.55,2850.91,8,7,restaurante,3,1,1300000,10.06,1,0,1,5
2024-01-28 10:00:00,1073,3891.4,5862.83,8,27,supermercado,6,1,1300000,10.33,1,0,1,11
2024-01-28 11:00:00,1057,3699.95,5479.04,7,21,supermercado,6,1,1300000,9.74,1,0,1,8
2024-01-28 12:00:00,1016,3338.04,4448.07,8,13,restaurante,4,1,1300000,10.18,1,0,1,7
2024-01-28 13:00:00,1006,2924.59,4299.92,10,17,supermercado,1,1,1300000,10.58,1,0,1,7
2024-01-28 14:00:00,1045,2823.53,3835.41,9,11,tienda_barrio,9,1,1300000,10.5,1,0,1,5
2024-01-28 15:00:00,1012,3301.95,4961.18,9,10,supermercado,2,1,1300000,10.2,1,0,1,8
2024-01-28 16:00:00,1039,3090.86,4270.56,7,33,restaurante,9,1,1300000,10.22,1,0,1,8
2024-01-28 17:00:00,1041,2124.55,2899.82,10,14,restaurante,8,1,1300000,10.42,1,0,1,7
2024-01-28 18:00:00,1008,3025.01,4761.04,8,37,bar,1,1,1300000,10.49,1,0,1,5
2024-01-28 19:00:00,1049,3612.81,4697.92,6,8,bar,7,1,1300000,10.2,1,0,1,7
2024-01-28 20:00:00,1026,2918.48,3642.79,9,33,restaurante,3,1,1300000,10.26,1,0,1,7
2024-01-28 21:00:00,1065,2103.91,3016.62,11,7,tienda_barrio,9,1,1300000,10.19,1,0,1,4
2024-01-28 22:00:00,1004,3572.56,5672.26,12,34,bar,5,1,1300000,10.04,1,0,1,11
2024-01-28 23:00:00,1028,2402.73,3246.41,4,7,restaurante,3,1,1300000,10.26,1,0,1,7
2024-01-29 00:00:00,1036,2517.24,3083.15,6,7,bar,8,0,1300000,10.25,1,0,0,10
2024-01-29 01:00:00,1037,2329.41,3111.44,5,41,bar,3,0,1300000,10.06,1,0,0,6
2024-01-29 02:00:00,1082,2660.43,3730.91,7,36,restaurante,7,0,1300000,10.44,1,0,0,3
2024-01-29 03:00:00,1007,3513.5,4443.77,5,7,supermercado,7,0,1300000,10.41,1,0,0,6
2024-01-29 04:00:00,1064,3038.77,4446.45,8,20,tienda_barrio,7,1,1300000,10.45,1,0,0,4
2024-01-29 05:00:00,1085,2409.76,3853.45,3,18,supermercado,1,0,1300000,10.16,1,0,0,3
2024-01-29 06:00:00,1016,3755.66,5185.42,4,45,restaurante,5,0,1300000,9.91,1,0,0,2
2024-01-29 07:00:00,1070,3759.16,5044.38,4,43,restaurante,1,0,1300000,10.4,1,0,0,3
2024-01-29 08:00:00,1088,3741.16,5089.03,6,41,tienda_barrio,7,1,1300000,10.18,1,0,0,5
2024-01-29 09:00:00,1044,2477.59,3087.22,7,14,restaurante,8,0,1300000,10.13,1,0,0,3
2024-01-29 10:00:00,1003,2902.48,4508.45,10,40,bar,7,0,1300000,10.06,1,0,0,4
2024-01-29 11:00:00,1035,3969.98,5422.72,7,14,tienda_barrio,1,1,1300000,10.26,1,0,0,3
2024-01-29 12:00:00,1069,3544.02,4801.83,8,21,supermercado,3,1,1300000,10.63,1,0,0,6
2024-01-29 13:00:00,1030,2054.33,3007.28,3,49,tienda_barrio,3,0,1300000,10.21,1,0,0,5
2024-01-29 14:00:00,1018,2130.41,2933.18,3,27,supermercado,7,0,1300000,10.1,1,0,0,5
2024-01-29 15:00:00,1060,2927.86,4272.61,9,46,restaurante,4,0,1300000,10.45,1,0,0,4
2024-01-29 16:00:00,1053,3818.44,4675.98,9,26,supermercado,3,0,1300000,10.35,1,0,0,4
2024-01-29 17:00:00,1038,3077.4,4694.54,9,27,supermercado,6,0,1300000,9.89,1,0,0,6
2024-01-29 18:00:00,1090,2995.63,4721.72,8,24,supermercado,6,0,1300000,10.45,1,0,0,4
2024-01-29 19:00:00,1073,2210.95,3226.9,7,5,tienda_barrio,5,0,1300000,10.74,1,0,0,6
2024-01-29 20:00:00,1089,3313.56,5241.48,3,42,bar,6,0,1300000,9.8,1,0,0,4
2024-01-29 21:00:00,1018,3644.21,4593.79,8,38,supermercado,3,1,1300000,10.07,1,0,0,5
2024-01-29 22:00:00,1038,2760.84,3840.24,7,28,tienda_barrio,5,0,1300000,9.75,1,0,0,5
2024-01-29 23:00:00,1066,3551.22,5116.32,6,42,tienda_barrio,9,0,1300000,10.3,1,0,0,4
2024-01-30 00:00:00,1044,3928.95,5628.99,7,43,bar,4,1,1300000,10.52,1,0,0,5
2024-01-30 01:00:00,1012,2407.53,3275.65,5,32,tienda_barrio,2,0,1300000,10.34,1,0,0,3
2024-01-30 02:00:00,1091,3046.66,4068.0,5,24,restaurante,5,0,1300000,10.6,1,0,0,4
2024-01-30 03:00:00,1057,2574.28,3219.73,5,6,restaurante,3,0,1300000,10.49,1,0,0,6
2024-01-30 04:00:00,1019,3585.71,4864.72,6,10,restaurante,3,0,1300000,10.66,1,0,0,6
2024-01-30 05:00:00,1091,3155.19,3991.52,5,46,bar,4,0,1300000,10.55,1,0,0,1
2024-01-30 06:00:00,1071,3269.16,4883.3,8,3,tienda_barrio,4,0,1300000,10.24,1,0,0,3
2024-01-30 07:00:00,1060,3595.83,4615.36,3,7,restaurante,5,0,1300000,10.34,1,0,0,4
2024-01-30 08:00:00,1038,2791.94,3415.73,5,29,supermercado,7,0,1300000,10.15,1,0,0,6
2024-01-30 09:00:00,1000,3830.18,5442.48,2,34,tienda_barrio,4,0,1300000,10.28,1,0,0,4
2024-01-30 10:00:00,1002,3066.06,4409.28,7,7,restaurante,7,0,1300000,10.34,1,0,0,3
2024-01-30 11:00:00,1076,2315.91,3586.8,2,17,tienda_barrio,9,0,1300000,10.31,1,0,0,14
2024-01-30 12:00:00,1091,3391.8,4852.96,7,13,restaurante,3,0,1300000,10.59,1,0,0,5
2024-01-30 13:00:00,1061,3586.52,4799.45,7,21,supermercado,5,1,1300000,10.26,1,0,0,4
2024-01-30 14:00:00,1062,2633.52,4006.12,1,31,tienda_barrio,4,0,1300000,10.14,1,0,0,5
2024-01-30 15:00:00,1024,3714.36,5259.95,7,9,restaurante,9,0,1300000,10.15,1,0,0,5
2024-01-30 16:00:00,1055,3812.29,4695.64,2,45,restaurante,5,0,1300000,10.46,1,0,0,7
2024-01-30 17:00:00,1032,2553.81,3642.6,5,47,supermercado,2,0,1300000,10.05,1,0,0,7
2024-01-30 18:00:00,1037,3967.04,6201.31,7,13,supermercado,1,1,1300000,10.29,1,0,0,7
2024-01-30 19:00:00,1005,2281.42,3099.37,8,17,restaurante,7,1,1300000,10.59,1,0,0,2
2024-01-30 20:00:00,1057,2404.03,3169.79,7,8,restaurante,1,0,1300000,10.39,1,0,0,5
2024-01-30 21:00:00,1043,2368.45,2978.06,4,9,bar,8,1,1300000,10.31,1,0,0,3
2024-01-30 22:00:00,1044,3787.98,4775.05,8,9,bar,9,0,1300000,10.32,1,0,0,7
2024-01-30 23:00:00,1031,3308.59,4543.05,7,40,tienda_barrio,7,1,1300000,10.12,1,0,0,2
2024-01-31 00:00:00,1044,2304.21,3314.08,6,48,tienda_barrio,9,0,1300000,10.16,1,0,0,6
2024-01-31 01:00:00,1060,2880.65,3549.67,8,30,bar,6,0,1300000,10.29,1,0,0,4
2024-01-31 02:00:00,1046,3230.6,5090.87,5,7,restaurante,7,1,1300000,10.38,1,0,0,8
2024-01-31 03:00:00,1020,2166.93,3254.84,8,17,supermercado,3,0,1300000,10.52,1,0,0,5
2024-01-31 04:00:00,1079,3764.83,5401.21,2,39,tienda_barrio,9,1,1300000,10.35,1,0,0,1
2024-01-31 05:00:00,1084,3607.21,5523.99,3,38,restaurante,3,0,1300000,10.6,1,0,0,2
2024-01-31 06:00:00,1074,3010.41,3709.05,3,5,supermercado,6,0,1300000,10.65,1,0,0,3
2024-01-31 07:00:00,1035,3934.25,5471.5,7,17,supermercado,4,0,1300000,10.49,1,0,0,6
2024-01-31 08:00:00,1098,2835.52,4117.28,9,40,restaurante,9,0,1300000,10.58,1,0,0,8
2024-01-31 09:00:00,1018,3968.22,6077.17,7,1,restaurante,1,0,1300000,10.14,1,0,0,4
2024-01-31 10:00:00,1019,3335.84,5048.42,1,16,tienda_barrio,9,0,1300000,10.1,1,0,0,3
2024-01-31 11:00:00,1056,3269.34,4285.54,11,17,bar,4,0,1300000,10.44,1,0,0,6
2024-01-31 12:00:00,1017,2331.91,3675.91,3,30,restaurante,5,1,1300000,10.07,1,0,0,6
2024-01-31 13:00:00,1046,3763.86,4703.84,6,31,bar,1,0,1300000,10.28,1,0,0,8
2024-01-31 14:00:00,1048,2854.98,4425.37,9,35,tienda_barrio,1,1,1300000,10.49,1,0,0,6
2024-01-31 15:00:00,1013,2324.47,3692.13,6,45,bar,6,0,1300000,10.62,1,0,0,6
2024-01-31 16:00:00,1014,2025.22,2573.77,5,8,bar,1,0,1300000,10.29,1,0,0,5
2024-01-31 17:00:00,1030,3119.51,4644.41,4,48,supermercado,2,0,1300000,10.21,1,0,0,4
2024-01-31 18:00:00,1000,3054.8,3714.99,8,30,tienda_barrio,3,1,1300000,10.4,1,0,0,5
2024-01-31 19:00:00,1053,3438.71,4684.1,8,39,restaurante,7,0,1300000,10.12,1,0,0,5
2024-01-31 20:00:00,1002,3780.52,5317.35,4,21,bar,2,0,1300000,10.3,1,0,0,6
2024-01-31 21:00:00,1015,2158.81,3091.97,4,15,tienda_barrio,5,1,1300000,10.34,1,0,0,11
2024-01-31 22:00:00,1086,3462.99,5452.04,3,34,supermercado,9,0,1300000,10.33,1,0,0,8
2024-01-31 23:00:00,1056,2374.82,3488.37,3,27,supermercado,8,1,1300000,10.36,1,0,0,7
2024-02-01 00:00:00,1074,3716.35,5175.06,8,2,bar,8,0,1300000,10.17,1,0,0,7
2024-02-01 01:00:00,1011,3638.13,5544.04,5,10,bar,2,0,1300000,10.2,1,0,0,4
2024-02-01 02:00:00,1073,3081.59,4869.57,2,5,restaurante,1,0,1300000,10.19,1,0,0,8
2024-02-01 03:00:00,1095,3420.49,4134.78,4,27,tienda_barrio,9,0,1300000,10.02,1,0,0,6
2024-02-01 04:00:00,1015,2628.7,4187.54,11,4,restaurante,4,1,1300000,10.41,1,0,0,2
2024-02-01 05:00:00,1071,2942.34,3632.18,4,47,restaurante,9,1,1300000,10.52,1,0,0,4
2024-02-01 06:00:00,1075,3643.27,5558.74,7,13,supermercado,7,0,1300000,10.5,1,0,0,0
2024-02-01 07:00:00,1023,2918.53,3829.5,5,17,tienda_barrio,6,1,1300000,10.29,1,0,0,6
2024-02-01 08:00:00,1027,2715.6,3402.3,6,21,restaurante,9,0,1300000,10.18,1,0,0,0
